invoice_number,invoice_date,customer_id,product_id,quantity,unit_price,line_price,country
491716,2009-12-13,14466,21217,2,9.95,19.9,united kingdom
491716,2009-12-13,14466,47552A,1,1.95,1.95,united kingdom
491716,2009-12-13,14466,21974,5,1.45,7.25,united kingdom
491716,2009-12-13,14466,85090,2,4.65,9.3,united kingdom
491716,2009-12-13,14466,21042,3,5.95,17.85,united kingdom
491716,2009-12-13,14466,84991,24,0.55,13.200000000000001,united kingdom
491716,2009-12-13,14466,84992,24,0.55,13.200000000000001,united kingdom
491716,2009-12-13,14466,21976,6,0.55,3.3000000000000003,united kingdom
491716,2009-12-13,14466,21975,6,0.55,3.3000000000000003,united kingdom
491716,2009-12-13,14466,37503,3,10.75,32.25,united kingdom
491716,2009-12-13,14466,21843,3,10.95,32.849999999999994,united kingdom
491717,2009-12-13,16725,85099F,1,1.95,1.95,united kingdom
491717,2009-12-13,16725,79323W,1,6.75,6.75,united kingdom
491717,2009-12-13,16725,21556,1,2.55,2.55,united kingdom
491717,2009-12-13,16725,84559B,1,0.85,0.85,united kingdom
491717,2009-12-13,16725,21590,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,21591,2,1.25,2.5,united kingdom
491717,2009-12-13,16725,21506,12,0.42,5.04,united kingdom
491717,2009-12-13,16725,16169C,25,0.42,10.5,united kingdom
491717,2009-12-13,16725,21865,1,2.1,2.1,united kingdom
491717,2009-12-13,16725,21497,25,0.42,10.5,united kingdom
491717,2009-12-13,16725,35597B,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,22030,12,0.42,5.04,united kingdom
491717,2009-12-13,16725,21898,1,2.95,2.95,united kingdom
491717,2009-12-13,16725,21065,1,5.95,5.95,united kingdom
491717,2009-12-13,16725,47504F,1,1.65,1.65,united kingdom
491717,2009-12-13,16725,84876C,1,3.75,3.75,united kingdom
491717,2009-12-13,16725,47504G,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,21864,1,2.1,2.1,united kingdom
491717,2009-12-13,16725,90214I,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,79323P,1,6.75,6.75,united kingdom
491717,2009-12-13,16725,84950,1,0.85,0.85,united kingdom
491717,2009-12-13,16725,20765,1,3.75,3.75,united kingdom
491717,2009-12-13,16725,21731,1,1.65,1.65,united kingdom
491717,2009-12-13,16725,20870,1,2.1,2.1,united kingdom
491717,2009-12-13,16725,90214R,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,90214C,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,90214F,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,84255A,1,2.1,2.1,united kingdom
491717,2009-12-13,16725,21731,1,1.65,1.65,united kingdom
491717,2009-12-13,16725,72351A,1,2.1,2.1,united kingdom
491717,2009-12-13,16725,84876C,1,3.75,3.75,united kingdom
491717,2009-12-13,16725,85036A,1,4.25,4.25,united kingdom
491717,2009-12-13,16725,37485,1,4.65,4.65,united kingdom
491717,2009-12-13,16725,21348,2,2.95,5.9,united kingdom
491717,2009-12-13,16725,22058,1,1.49,1.49,united kingdom
491717,2009-12-13,16725,21318,1,1.65,1.65,united kingdom
491717,2009-12-13,16725,21426,1,2.1,2.1,united kingdom
491717,2009-12-13,16725,72232,12,0.19,2.2800000000000002,united kingdom
491717,2009-12-13,16725,21065,2,5.95,11.9,united kingdom
491717,2009-12-13,16725,84032A,1,2.95,2.95,united kingdom
491717,2009-12-13,16725,18098B,1,2.95,2.95,united kingdom
491717,2009-12-13,16725,47504E,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,21336,1,2.95,2.95,united kingdom
491717,2009-12-13,16725,84327A,1,2.1,2.1,united kingdom
491717,2009-12-13,16725,21034,2,0.95,1.9,united kingdom
491717,2009-12-13,16725,85097B,1,3.75,3.75,united kingdom
491717,2009-12-13,16725,21756,1,5.95,5.95,united kingdom
491717,2009-12-13,16725,21755,1,5.95,5.95,united kingdom
491717,2009-12-13,16725,21754,1,5.95,5.95,united kingdom
491717,2009-12-13,16725,84712B,1,7.95,7.95,united kingdom
491717,2009-12-13,16725,37485,2,4.65,9.3,united kingdom
491717,2009-12-13,16725,90214A,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,90214S,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,90214F,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,90214R,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,90214S,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,90214J,1,1.25,1.25,united kingdom
491717,2009-12-13,16725,21700,1,0.85,0.85,united kingdom
491717,2009-12-13,16725,21698,1,0.85,0.85,united kingdom
491717,2009-12-13,16725,72487,2,1.49,2.98,united kingdom
491717,2009-12-13,16725,21590,3,1.25,3.75,united kingdom
491717,2009-12-13,16725,21407,1,4.25,4.25,united kingdom
491717,2009-12-13,16725,21042,1,5.95,5.95,united kingdom
491717,2009-12-13,16725,21288,1,2.95,2.95,united kingdom
491718,2009-12-13,16325,21288,12,2.95,35.400000000000006,united kingdom
491718,2009-12-13,16325,21289,16,1.25,20.0,united kingdom
491718,2009-12-13,16325,21292,16,0.85,13.6,united kingdom
491718,2009-12-13,16325,21426,6,2.1,12.600000000000001,united kingdom
491718,2009-12-13,16325,21125,12,1.25,15.0,united kingdom
491718,2009-12-13,16325,21126,12,1.25,15.0,united kingdom
491718,2009-12-13,16325,16239,4,2.95,11.8,united kingdom
491718,2009-12-13,16325,35095A,24,0.42,10.08,united kingdom
491718,2009-12-13,16325,35095B,24,0.42,10.08,united kingdom
491718,2009-12-13,16325,37399,12,1.25,15.0,united kingdom
491718,2009-12-13,16325,21108,9,2.55,22.95,united kingdom
491719,2009-12-13,17799,22333,4,1.65,6.6,united kingdom
491719,2009-12-13,17799,22271,1,2.95,2.95,united kingdom
491719,2009-12-13,17799,22273,1,2.95,2.95,united kingdom
491719,2009-12-13,17799,22271,1,2.95,2.95,united kingdom
491719,2009-12-13,17799,22150,2,1.95,3.9,united kingdom
491719,2009-12-13,17799,47570,2,10.65,21.3,united kingdom
491719,2009-12-13,17799,21584,1,1.65,1.65,united kingdom
491719,2009-12-13,17799,20970,2,3.75,7.5,united kingdom
491719,2009-12-13,17799,21153,2,10.65,21.3,united kingdom
491719,2009-12-13,17799,20968,2,3.75,7.5,united kingdom
491719,2009-12-13,17799,22138,1,4.95,4.95,united kingdom
491719,2009-12-13,17799,21843,1,10.95,10.95,united kingdom
491719,2009-12-13,17799,22271,2,2.95,5.9,united kingdom
491719,2009-12-13,17799,22273,1,2.95,2.95,united kingdom
491719,2009-12-13,17799,21380,4,2.95,11.8,united kingdom
491719,2009-12-13,17799,21889,1,1.25,1.25,united kingdom
491719,2009-12-13,17799,20913,2,2.95,5.9,united kingdom
491719,2009-12-13,17799,37503,1,10.75,10.75,united kingdom
491719,2009-12-13,17799,21739,2,2.95,5.9,united kingdom
491719,2009-12-13,17799,21738,2,2.95,5.9,united kingdom
491719,2009-12-13,17799,21740,2,2.95,5.9,united kingdom
491719,2009-12-13,17799,22196,4,0.85,3.4,united kingdom
491719,2009-12-13,17799,21126,2,1.25,2.5,united kingdom
491719,2009-12-13,17799,85185C,1,2.95,2.95,united kingdom
491719,2009-12-13,17799,85185F,1,2.95,2.95,united kingdom
491719,2009-12-13,17799,85185B,2,2.95,5.9,united kingdom
491719,2009-12-13,17799,84032A,2,2.95,5.9,united kingdom
491719,2009-12-13,17799,85099C,2,1.95,3.9,united kingdom
491719,2009-12-13,17799,21931,5,1.95,9.75,united kingdom
491719,2009-12-13,17799,85099B,2,1.95,3.9,united kingdom
491719,2009-12-13,17799,20713,2,1.95,3.9,united kingdom
491719,2009-12-13,17799,72756,9,1.49,13.41,united kingdom
491719,2009-12-13,17799,22179,2,6.75,13.5,united kingdom
491719,2009-12-13,17799,85038,2,2.1,4.2,united kingdom
491719,2009-12-13,17799,85040B,2,1.65,3.3,united kingdom
491719,2009-12-13,17799,85041,2,1.65,3.3,united kingdom
491719,2009-12-13,17799,22131,4,1.95,7.8,united kingdom
491719,2009-12-13,17799,22150,1,1.95,1.95,united kingdom
491719,2009-12-13,17799,22352,2,2.55,5.1,united kingdom
491719,2009-12-13,17799,21559,2,2.55,5.1,united kingdom
491719,2009-12-13,17799,21558,2,2.55,5.1,united kingdom
491719,2009-12-13,17799,22150,4,1.95,7.8,united kingdom
491719,2009-12-13,17799,20914,2,2.95,5.9,united kingdom
491719,2009-12-13,17799,22067,2,1.65,3.3,united kingdom
491719,2009-12-13,17799,21584,1,1.65,1.65,united kingdom
491719,2009-12-13,17799,21842,6,2.55,15.299999999999999,united kingdom
491719,2009-12-13,17799,21832,20,1.65,33.0,united kingdom
491719,2009-12-13,17799,22067,2,1.65,3.3,united kingdom
491719,2009-12-13,17799,22067,2,1.65,3.3,united kingdom
491719,2009-12-13,17799,22054,5,1.65,8.25,united kingdom
491719,2009-12-13,17799,22055,5,1.65,8.25,united kingdom
491720,2009-12-13,17910,22144,3,2.1,6.300000000000001,united kingdom
491720,2009-12-13,17910,84997B,1,3.75,3.75,united kingdom
491720,2009-12-13,17910,84997C,1,3.75,3.75,united kingdom
491720,2009-12-13,17910,21116,3,4.95,14.850000000000001,united kingdom
491720,2009-12-13,17910,20692,1,4.25,4.25,united kingdom
491720,2009-12-13,17910,21174,6,1.95,11.7,united kingdom
491720,2009-12-13,17910,22111,3,4.95,14.850000000000001,united kingdom
491720,2009-12-13,17910,22114,3,3.95,11.850000000000001,united kingdom
491720,2009-12-13,17910,21034,1,0.95,0.95,united kingdom
491720,2009-12-13,17910,20692,2,4.25,8.5,united kingdom
491720,2009-12-13,17910,20700,24,1.25,30.0,united kingdom
491720,2009-12-13,17910,46000S,24,1.45,34.8,united kingdom
491720,2009-12-13,17910,79191C,8,0.85,6.8,united kingdom
491720,2009-12-13,17910,21257,2,7.95,15.9,united kingdom
491720,2009-12-13,17910,22065,2,1.45,2.9,united kingdom
491720,2009-12-13,17910,21232,6,1.25,7.5,united kingdom
491720,2009-12-13,17910,85232B,6,4.95,29.700000000000003,united kingdom
491720,2009-12-13,17910,21898,1,2.95,2.95,united kingdom
491720,2009-12-13,17910,21871,6,1.25,7.5,united kingdom
491720,2009-12-13,17910,37370,6,1.25,7.5,united kingdom
491720,2009-12-13,17910,22083,4,2.95,11.8,united kingdom
491720,2009-12-13,17910,21545,1,2.95,2.95,united kingdom
491720,2009-12-13,17910,21547,1,2.95,2.95,united kingdom
491720,2009-12-13,17910,21549,2,2.95,5.9,united kingdom
491720,2009-12-13,17910,21550,1,5.95,5.95,united kingdom
491720,2009-12-13,17910,22150,3,1.95,5.85,united kingdom
491721,2009-12-13,14898,21796,2,12.75,25.5,united kingdom
491721,2009-12-13,14898,21795,3,12.75,38.25,united kingdom
491721,2009-12-13,14898,84469,1,6.95,6.95,united kingdom
491721,2009-12-13,14898,84913A,1,4.65,4.65,united kingdom
491721,2009-12-13,14898,84916,2,5.95,11.9,united kingdom
491721,2009-12-13,14898,84535B,7,0.65,4.55,united kingdom
491721,2009-12-13,14898,84535A,7,0.65,4.55,united kingdom
491721,2009-12-13,14898,84845D,8,1.25,10.0,united kingdom
491721,2009-12-13,14898,84845C,3,1.25,3.75,united kingdom
491721,2009-12-13,14898,22139,2,4.95,9.9,united kingdom
491721,2009-12-13,14898,20736,7,0.85,5.95,united kingdom
491721,2009-12-13,14898,84879,16,1.69,27.04,united kingdom
491721,2009-12-13,14898,85054,1,2.95,2.95,united kingdom
491721,2009-12-13,14898,47504F,12,1.65,19.799999999999997,united kingdom
491721,2009-12-13,14898,21533,3,4.95,14.850000000000001,united kingdom
491721,2009-12-13,14898,21647,5,2.1,10.5,united kingdom
491721,2009-12-13,14898,21790,3,0.85,2.55,united kingdom
491721,2009-12-13,14898,21899,7,0.65,4.55,united kingdom
491721,2009-12-13,14898,21902,8,0.65,5.2,united kingdom
491721,2009-12-13,14898,21901,8,0.65,5.2,united kingdom
491721,2009-12-13,14898,21900,7,0.65,4.55,united kingdom
491721,2009-12-13,14898,47504G,3,1.25,3.75,united kingdom
491721,2009-12-13,14898,21790,1,0.85,0.85,united kingdom
491721,2009-12-13,14898,84836,19,1.25,23.75,united kingdom
491721,2009-12-13,14898,21777,2,7.95,15.9,united kingdom
491721,2009-12-13,14898,84893,1,5.95,5.95,united kingdom
491721,2009-12-13,14898,21316,1,2.95,2.95,united kingdom
491721,2009-12-13,14898,21531,1,2.55,2.55,united kingdom
491721,2009-12-13,14898,21535,2,2.55,5.1,united kingdom
491721,2009-12-13,14898,21485,1,4.95,4.95,united kingdom
491721,2009-12-13,14898,22082,15,1.65,24.75,united kingdom
491721,2009-12-13,14898,85042,1,4.95,4.95,united kingdom
491721,2009-12-13,14898,21744,1,2.95,2.95,united kingdom
491721,2009-12-13,14898,72267,1,2.1,2.1,united kingdom
491721,2009-12-13,14898,84893,1,5.95,5.95,united kingdom
491721,2009-12-13,14898,85055,1,3.75,3.75,united kingdom
491721,2009-12-13,14898,21329,5,1.65,8.25,united kingdom
491721,2009-12-13,14898,21328,5,1.65,8.25,united kingdom
491721,2009-12-13,14898,21034,2,0.95,1.9,united kingdom
491721,2009-12-13,14898,21842,1,2.55,2.55,united kingdom
491722,2009-12-13,16551,21125,48,0.38,18.240000000000002,united kingdom
491722,2009-12-13,16551,21126,48,0.38,18.240000000000002,united kingdom
491722,2009-12-13,16551,22215,2,8.5,17.0,united kingdom
491722,2009-12-13,16551,20714,100,0.38,38.0,united kingdom
491722,2009-12-13,16551,21122,24,1.25,30.0,united kingdom
491722,2009-12-13,16551,21124,24,1.25,30.0,united kingdom
491722,2009-12-13,16551,21213,48,0.55,26.400000000000002,united kingdom
491722,2009-12-13,16551,21975,24,0.55,13.200000000000001,united kingdom
491722,2009-12-13,16551,84992,24,0.55,13.200000000000001,united kingdom
491722,2009-12-13,16551,79072,2,9.95,19.9,united kingdom
491722,2009-12-13,16551,84378,12,1.25,15.0,united kingdom
491722,2009-12-13,16551,22195,12,1.65,19.799999999999997,united kingdom
491722,2009-12-13,16551,22196,12,0.85,10.2,united kingdom
491722,2009-12-13,16551,84532B,2,5.95,11.9,united kingdom
491722,2009-12-13,16551,84533B,2,5.95,11.9,united kingdom
491724,2009-12-13,15577,84029E,1,3.75,3.75,united kingdom
491724,2009-12-13,15577,21561,1,2.55,2.55,united kingdom
491724,2009-12-13,15577,85136B,1,7.95,7.95,united kingdom
491724,2009-12-13,15577,20886,1,1.95,1.95,united kingdom
491724,2009-12-13,15577,84708B,1,4.95,4.95,united kingdom
491724,2009-12-13,15577,84050,1,1.65,1.65,united kingdom
491724,2009-12-13,15577,20974,1,0.65,0.65,united kingdom
491724,2009-12-13,15577,20727,1,1.65,1.65,united kingdom
491724,2009-12-13,15577,85035B,4,4.25,17.0,united kingdom
491724,2009-12-13,15577,85035A,4,4.25,17.0,united kingdom
491724,2009-12-13,15577,85174,2,4.95,9.9,united kingdom
491724,2009-12-13,15577,79323P,1,6.75,6.75,united kingdom
491724,2009-12-13,15577,20886,1,1.95,1.95,united kingdom
491724,2009-12-13,15577,72807A,4,4.25,17.0,united kingdom
491724,2009-12-13,15577,21558,1,2.55,2.55,united kingdom
491724,2009-12-13,15577,21559,1,2.55,2.55,united kingdom
491724,2009-12-13,15577,84380,1,1.25,1.25,united kingdom
491724,2009-12-13,15577,21843,2,10.95,21.9,united kingdom
491724,2009-12-13,15577,21931,1,1.95,1.95,united kingdom
491725,2009-12-14,12346,TEST001,10,4.5,45.0,united kingdom
491726,2009-12-14,12439,21054,1,8.95,8.95,cyprus
491726,2009-12-14,12439,21056,1,8.95,8.95,cyprus
491726,2009-12-14,12439,21055,1,8.95,8.95,cyprus
491726,2009-12-14,12439,84580,4,3.75,15.0,cyprus
491726,2009-12-14,12439,21841,3,4.25,12.75,cyprus
491726,2009-12-14,12439,20703,3,4.25,12.75,cyprus
491726,2009-12-14,12439,20702,3,4.25,12.75,cyprus
491726,2009-12-14,12439,20749,2,7.95,15.9,cyprus
491726,2009-12-14,12439,22139,3,4.95,14.850000000000001,cyprus
491726,2009-12-14,12439,22138,3,4.95,14.850000000000001,cyprus
491726,2009-12-14,12439,21561,6,2.55,15.299999999999999,cyprus
491726,2009-12-14,12439,22111,3,4.95,14.850000000000001,cyprus
491726,2009-12-14,12439,85129C,12,1.25,15.0,cyprus
491726,2009-12-14,12439,21430,4,3.75,15.0,cyprus
491726,2009-12-14,12439,21428,4,4.25,17.0,cyprus
491726,2009-12-14,12439,21259,2,5.95,11.9,cyprus
491726,2009-12-14,12439,21051,6,2.1,12.600000000000001,cyprus
491726,2009-12-14,12439,84773,6,2.95,17.700000000000003,cyprus
491726,2009-12-14,12439,84622,4,5.95,23.8,cyprus
491726,2009-12-14,12439,84620,4,5.95,23.8,cyprus
491726,2009-12-14,12439,37447,12,1.49,17.88,cyprus
491726,2009-12-14,12439,37448,12,1.49,17.88,cyprus
491726,2009-12-14,12439,21232,12,1.25,15.0,cyprus
491726,2009-12-14,12439,21231,12,1.25,15.0,cyprus
491726,2009-12-14,12439,15060B,4,3.75,15.0,cyprus
491726,2009-12-14,12439,47556B,6,2.95,17.700000000000003,cyprus
491726,2009-12-14,12439,72756,9,1.49,13.41,cyprus
491726,2009-12-14,12439,37501,3,6.95,20.85,cyprus
491726,2009-12-14,12439,37500,2,9.95,19.9,cyprus
491726,2009-12-14,12439,21396,12,1.25,15.0,cyprus
491726,2009-12-14,12439,21402,12,0.42,5.04,cyprus
491726,2009-12-14,12439,47505,3,4.95,14.850000000000001,cyprus
491726,2009-12-14,12439,20747,1,14.95,14.95,cyprus
491726,2009-12-14,12439,20754,6,2.1,12.600000000000001,cyprus
491726,2009-12-14,12439,20753,6,2.1,12.600000000000001,cyprus
491726,2009-12-14,12439,22202,4,3.75,15.0,cyprus
491726,2009-12-14,12439,21414,6,2.1,12.600000000000001,cyprus
491726,2009-12-14,12439,20960,12,1.25,15.0,cyprus
491726,2009-12-14,12439,20966,12,1.25,15.0,cyprus
491726,2009-12-14,12439,84849B,12,1.69,20.28,cyprus
491726,2009-12-14,12439,21175,12,2.1,25.200000000000003,cyprus
491726,2009-12-14,12439,21166,12,1.95,23.4,cyprus
491726,2009-12-14,12439,21181,6,2.1,12.600000000000001,cyprus
491726,2009-12-14,12439,22178,12,1.25,15.0,cyprus
491726,2009-12-14,12439,84970L,12,0.95,11.399999999999999,cyprus
491726,2009-12-14,12439,84755,16,0.65,10.4,cyprus
491726,2009-12-14,12439,21652,12,1.95,23.4,cyprus
491726,2009-12-14,12439,22090,6,2.95,17.700000000000003,cyprus
491726,2009-12-14,12439,20728,10,1.65,16.5,cyprus
491726,2009-12-14,12439,18096C,6,2.55,15.299999999999999,cyprus
491726,2009-12-14,12439,85123A,6,2.95,17.700000000000003,cyprus
491726,2009-12-14,12439,18096C,6,2.55,15.299999999999999,cyprus
491726,2009-12-14,12439,72741,18,1.45,26.099999999999998,cyprus
491726,2009-12-14,12439,72807B,4,4.25,17.0,cyprus
491726,2009-12-14,12439,20931,4,3.75,15.0,cyprus
491726,2009-12-14,12439,48188,2,6.75,13.5,cyprus
491726,2009-12-14,12439,48111,2,6.75,13.5,cyprus
491726,2009-12-14,12439,21390,24,1.25,30.0,cyprus
491726,2009-12-14,12439,84879,8,1.69,13.52,cyprus
491726,2009-12-14,12439,21333,6,2.95,17.700000000000003,cyprus
491726,2009-12-14,12439,21269,2,8.5,17.0,cyprus
491726,2009-12-14,12439,85053,6,2.1,12.600000000000001,cyprus
491726,2009-12-14,12439,82483,3,5.95,17.85,cyprus
491726,2009-12-14,12439,82482,6,2.55,15.299999999999999,cyprus
491726,2009-12-14,12439,21756,3,5.95,17.85,cyprus
491726,2009-12-14,12439,21278,6,2.55,15.299999999999999,cyprus
491726,2009-12-14,12439,21260,6,3.25,19.5,cyprus
491726,2009-12-14,12439,21837,3,5.95,17.85,cyprus
491729,2009-12-14,13462,21791,12,1.25,15.0,united kingdom
491729,2009-12-14,13462,21790,12,0.85,10.2,united kingdom
491729,2009-12-14,13462,21509,12,0.42,5.04,united kingdom
491729,2009-12-14,13462,21508,12,0.42,5.04,united kingdom
491729,2009-12-14,13462,21507,12,0.42,5.04,united kingdom
491729,2009-12-14,13462,37370,12,1.25,15.0,united kingdom
491729,2009-12-14,13462,22301,6,2.55,15.299999999999999,united kingdom
491729,2009-12-14,13462,22216,12,0.85,10.2,united kingdom
491729,2009-12-14,13462,22192,2,8.5,17.0,united kingdom
491729,2009-12-14,13462,22212,6,2.1,12.600000000000001,united kingdom
491729,2009-12-14,13462,84406B,8,3.25,26.0,united kingdom
491729,2009-12-14,13462,84971S,24,0.85,20.4,united kingdom
491729,2009-12-14,13462,84971L,12,1.25,15.0,united kingdom
491730,2009-12-14,13872,15060B,8,3.75,30.0,united kingdom
491730,2009-12-14,13872,72756,18,1.49,26.82,united kingdom
491730,2009-12-14,13872,21432,2,5.95,11.9,united kingdom
491730,2009-12-14,13872,22111,3,4.95,14.850000000000001,united kingdom
491730,2009-12-14,13872,21111,6,2.95,17.700000000000003,united kingdom
491730,2009-12-14,13872,21256,6,1.65,9.899999999999999,united kingdom
491730,2009-12-14,13872,85067,1,18.95,18.95,united kingdom
491730,2009-12-14,13872,48188,2,6.75,13.5,united kingdom
491730,2009-12-14,13872,21524,2,6.75,13.5,united kingdom
491730,2009-12-14,13872,21874,12,1.25,15.0,united kingdom
491730,2009-12-14,13872,79030G,6,1.65,9.899999999999999,united kingdom
491730,2009-12-14,13872,21480,6,2.95,17.700000000000003,united kingdom
491730,2009-12-14,13872,22125,3,5.95,17.85,united kingdom
491730,2009-12-14,13872,21259,2,5.95,11.9,united kingdom
491730,2009-12-14,13872,21258,1,12.75,12.75,united kingdom
491730,2009-12-14,13872,21255,6,1.65,9.899999999999999,united kingdom
491731,2009-12-14,18087,21051,12,1.69,20.28,united kingdom
491731,2009-12-14,18087,21232,8,1.06,8.48,united kingdom
491731,2009-12-14,18087,22274,6,2.55,15.299999999999999,united kingdom
491731,2009-12-14,18087,22150,6,1.65,9.899999999999999,united kingdom
491731,2009-12-14,18087,20749,12,6.09,73.08,united kingdom
491731,2009-12-14,18087,21733,6,2.55,15.299999999999999,united kingdom
491731,2009-12-14,18087,21523,10,5.95,59.5,united kingdom
491731,2009-12-14,18087,85123A,6,2.36,14.16,united kingdom
491731,2009-12-14,18087,72351B,6,2.1,12.600000000000001,united kingdom
491733,2009-12-14,18087,20749,12,6.35,76.19999999999999,united kingdom
491733,2009-12-14,18087,21051,6,1.69,10.14,united kingdom
491733,2009-12-14,18087,22207,8,3.75,30.0,united kingdom
491733,2009-12-14,18087,22132,24,0.72,17.28,united kingdom
491733,2009-12-14,18087,48194,30,5.95,178.5,united kingdom
491733,2009-12-14,18087,21864,12,1.69,20.28,united kingdom
491733,2009-12-14,18087,21485,8,4.25,34.0,united kingdom
491734,2009-12-14,13093,72756,108,1.25,135.0,united kingdom
491734,2009-12-14,13093,21484,36,2.95,106.2,united kingdom
491734,2009-12-14,13093,21485,24,4.25,102.0,united kingdom
491734,2009-12-14,13093,20728,40,1.65,66.0,united kingdom
491734,2009-12-14,13093,20725,40,1.65,66.0,united kingdom
491734,2009-12-14,13093,21733,32,2.55,81.6,united kingdom
491734,2009-12-14,13093,85123A,64,2.55,163.2,united kingdom
491734,2009-12-14,13093,21498,50,0.42,21.0,united kingdom
491734,2009-12-14,13093,84050,72,1.25,90.0,united kingdom
491734,2009-12-14,13093,48185,20,5.95,119.0,united kingdom
491735,2009-12-14,15550,79000,36,0.85,30.599999999999998,united kingdom
491735,2009-12-14,15550,21696,6,2.95,17.700000000000003,united kingdom
491735,2009-12-14,15550,21695,6,2.95,17.700000000000003,united kingdom
491735,2009-12-14,15550,37441,6,2.1,12.600000000000001,united kingdom
491735,2009-12-14,15550,21012,8,2.1,16.8,united kingdom
491735,2009-12-14,15550,85231B,8,0.85,6.8,united kingdom
491735,2009-12-14,15550,85107,6,2.55,15.299999999999999,united kingdom
491735,2009-12-14,15550,84755,16,0.65,10.4,united kingdom
491735,2009-12-14,15550,22350,2,2.55,5.1,united kingdom
491735,2009-12-14,15550,85033G,24,0.65,15.600000000000001,united kingdom
491735,2009-12-14,15550,21691,4,3.75,15.0,united kingdom
491735,2009-12-14,15550,21692,4,3.75,15.0,united kingdom
491735,2009-12-14,15550,85147,4,4.95,19.8,united kingdom
491735,2009-12-14,15550,20894,4,2.95,11.8,united kingdom
491735,2009-12-14,15550,85033S,24,0.65,15.600000000000001,united kingdom
491736,2009-12-14,13013,84879,8,1.69,13.52,united kingdom
491736,2009-12-14,13013,21108,9,2.55,22.95,united kingdom
491736,2009-12-14,13013,21107,6,2.95,17.700000000000003,united kingdom
491736,2009-12-14,13013,21106,6,2.95,17.700000000000003,united kingdom
491736,2009-12-14,13013,15036,24,0.65,15.600000000000001,united kingdom
491736,2009-12-14,13013,15034,24,0.14,3.3600000000000003,united kingdom
491736,2009-12-14,13013,21114,20,1.25,25.0,united kingdom
491736,2009-12-14,13013,85217,24,0.65,15.600000000000001,united kingdom
491736,2009-12-14,13013,85216,24,0.65,15.600000000000001,united kingdom
491736,2009-12-14,13013,21311,6,2.1,12.600000000000001,united kingdom
491736,2009-12-14,13013,84692,25,0.42,10.5,united kingdom
491736,2009-12-14,13013,21700,24,0.85,20.4,united kingdom
491736,2009-12-14,13013,21786,24,0.42,10.08,united kingdom
491736,2009-12-14,13013,20750,4,7.95,31.8,united kingdom
491736,2009-12-14,13013,85014D,9,5.95,53.550000000000004,united kingdom
491736,2009-12-14,13013,85014C,9,5.95,53.550000000000004,united kingdom
491736,2009-12-14,13013,85014B,12,5.95,71.4,united kingdom
491736,2009-12-14,13013,85014A,12,5.95,71.4,united kingdom
491736,2009-12-14,13013,21711,8,4.95,39.6,united kingdom
491736,2009-12-14,13013,21710,8,4.95,39.6,united kingdom
491736,2009-12-14,13013,21708,8,4.95,39.6,united kingdom
491736,2009-12-14,13013,21707,8,4.95,39.6,united kingdom
491736,2009-12-14,13013,21706,8,4.95,39.6,united kingdom
491736,2009-12-14,13013,85017C,12,0.85,10.2,united kingdom
491736,2009-12-14,13013,22083,6,2.95,17.700000000000003,united kingdom
491736,2009-12-14,13013,22086,6,2.95,17.700000000000003,united kingdom
491736,2009-12-14,13013,22041,12,2.55,30.599999999999998,united kingdom
491737,2009-12-14,14977,20703,1,4.25,4.25,united kingdom
491737,2009-12-14,14977,35607A,2,0.19,0.38,united kingdom
491737,2009-12-14,14977,22285,12,1.65,19.799999999999997,united kingdom
491737,2009-12-14,14977,71053,2,3.75,7.5,united kingdom
491738,2009-12-14,12472,22034,12,0.42,5.04,germany
491738,2009-12-14,12472,22042,12,0.42,5.04,germany
491738,2009-12-14,12472,22044,12,0.42,5.04,germany
491738,2009-12-14,12472,16169C,25,0.42,10.5,germany
491738,2009-12-14,12472,21206,12,1.65,19.799999999999997,germany
491738,2009-12-14,12472,22090,6,2.95,17.700000000000003,germany
491738,2009-12-14,12472,85199L,12,0.65,7.800000000000001,germany
491738,2009-12-14,12472,85199S,24,0.42,10.08,germany
491738,2009-12-14,12472,22219,12,0.85,10.2,germany
491738,2009-12-14,12472,21559,6,2.55,15.299999999999999,germany
491738,2009-12-14,12472,22352,6,2.55,15.299999999999999,germany
491738,2009-12-14,12472,22179,8,6.75,54.0,germany
491738,2009-12-14,12472,21913,4,3.75,15.0,germany
491738,2009-12-14,12472,21556,6,2.55,15.299999999999999,germany
491738,2009-12-14,12472,21542,12,0.85,10.2,germany
491738,2009-12-14,12472,16169K,25,0.42,10.5,germany
491738,2009-12-14,12472,16169N,25,0.42,10.5,germany
491738,2009-12-14,12472,16169P,25,0.42,10.5,germany
491738,2009-12-14,12472,22045,25,0.42,10.5,germany
